# Min values: 183.7, 260.4, 197.3, 264.8, 241.0
# Max values: 325.8, 382.5, 285.0, 378.7, 439.8
# Starting CSV logging...
time_ms,raw0,raw1,raw2,raw3,raw4,gyroX_dps,gyroY_dps,gyroZ_dps,norm0,norm1,norm2,norm3,norm4,gestureID,Button
26653,392,351,337,432,375,61.725,37.374,6.435,1.0000,0.7418,1.0000,1.0000,0.6741,3,1
26702,392,350,337,431,376,39.786,42.763,6.366,1.0000,0.7336,1.0000,1.0000,0.6791,3,1
26751,392,349,338,431,376,15.290,16.695,6.198,1.0000,0.7254,1.0000,1.0000,0.6791,3,1
26802,393,348,338,431,375,-1.435,27.328,-0.809,1.0000,0.7173,1.0000,1.0000,0.6741,3,1
26851,393,348,339,429,375,-0.229,10.252,-3.405,1.0000,0.7173,1.0000,1.0000,0.6741,3,1
26902,393,348,339,429,375,9.534,15.069,0.130,1.0000,0.7173,1.0000,1.0000,0.6741,3,1
26952,393,348,339,429,375,-9.183,13.275,-2.374,1.0000,0.7173,1.0000,1.0000,0.6741,3,1
27001,393,347,339,428,375,9.740,5.130,-1.076,1.0000,0.7091,1.0000,1.0000,0.6741,3,1
27052,393,347,339,428,375,-2.756,1.908,2.183,1.0000,0.7091,1.0000,1.0000,0.6741,3,1
27101,393,347,339,427,375,2.718,3.573,-1.115,1.0000,0.7091,1.0000,1.0000,0.6741,3,1
27154,393,347,339,427,375,2.519,2.687,0.031,1.0000,0.7091,1.0000,1.0000,0.6741,3,1
27201,393,347,338,427,375,1.962,4.779,-1.092,1.0000,0.7091,1.0000,1.0000,0.6741,3,1
27251,393,347,338,427,375,8.611,3.038,0.023,1.0000,0.7091,1.0000,1.0000,0.6741,3,1
27304,393,347,339,427,375,1.466,1.115,-1.916,1.0000,0.7091,1.0000,1.0000,0.6741,3,1
27351,393,348,338,427,376,8.221,2.511,-0.168,1.0000,0.7173,1.0000,1.0000,0.6791,3,1
27400,393,348,338,427,375,5.366,1.779,-0.573,1.0000,0.7173,1.0000,1.0000,0.6741,3,1
27453,393,348,338,426,375,4.748,-1.389,-0.939,1.0000,0.7173,1.0000,1.0000,0.6741,3,1
27500,392,348,338,426,375,9.634,5.298,0.191,1.0000,0.7173,1.0000,1.0000,0.6741,3,1
27554,392,348,338,426,375,0.817,-1.641,-1.977,1.0000,0.7173,1.0000,1.0000,0.6741,3,1
27601,392,347,338,426,376,7.489,1.046,-1.137,1.0000,0.7091,1.0000,1.0000,0.6791,3,1
27650,392,347,338,426,375,0.916,-4.321,-2.634,1.0000,0.7091,1.0000,1.0000,0.6741,3,1
27703,391,348,338,425,374,-12.893,-15.076,-6.695,1.0000,0.7173,1.0000,1.0000,0.6690,3,1
27750,390,348,337,423,371,-1.252,-21.473,-2.985,1.0000,0.7173,1.0000,1.0000,0.6539,3,1
27799,387,348,336,419,368,-23.237,-31.351,-6.244,1.0000,0.7173,1.0000,1.0000,0.6388,3,1
27853,379,349,335,415,363,-42.878,-22.527,-13.466,1.0000,0.7254,1.0000,1.0000,0.6137,3,1
27900,373,350,335,408,357,-6.115,-25.313,-10.656,1.0000,0.7336,1.0000,1.0000,0.5835,3,1
27953,371,352,334,401,350,-60.710,-23.443,-9.527,1.0000,0.7500,1.0000,1.0000,0.5483,3,1
28002,369,352,333,393,344,7.832,-15.130,-5.351,1.0000,0.7500,1.0000,1.0000,0.5181,3,1
28051,367,351,331,385,339,-72.122,-38.084,-6.618,1.0000,0.7418,1.0000,1.0000,0.4929,3,1
28103,326,286,253,332,261,-45.954,-23.992,-17.885,1.0000,0.2098,0.6347,0.5898,0.1004,3,0
28152,259,226,177,279,184,-47.405,-24.069,-16.618,0.5302,0.0000,0.0000,0.1244,0.0000,3,0
28203,252,218,168,268,174,-133.489,-31.954,-3.733,0.4809,0.0000,0.0000,0.0278,0.0000,3,0
28250,251,217,167,264,171,-20.771,-24.641,-20.939,0.4739,0.0000,0.0000,0.0000,0.0000,3,0
28301,246,216,165,260,170,-106.000,-37.710,-3.954,0.4387,0.0000,0.0000,0.0000,0.0000,3,0
28352,244,216,164,257,170,-118.191,-32.595,-8.916,0.4246,0.0000,0.0000,0.0000,0.0000,3,0
28399,240,216,165,256,170,-55.847,-15.664,-3.924,0.3965,0.0000,0.0000,0.0000,0.0000,3,0
28451,234,216,165,255,171,-44.947,-7.000,-1.130,0.3542,0.0000,0.0000,0.0000,0.0000,3,0
28504,230,216,165,255,171,-34.412,-1.725,0.191,0.3261,0.0000,0.0000,0.0000,0.0000,3,0
28551,229,215,165,255,171,-28.725,-6.702,0.275,0.3191,0.0000,0.0000,0.0000,0.0000,3,0
28602,228,215,165,254,172,-19.244,-1.802,-0.672,0.3120,0.0000,0.0000,0.0000,0.0000,3,0
28653,226,215,165,254,172,-38.786,-4.092,2.069,0.2980,0.0000,0.0000,0.0000,0.0000,3,0
28701,225,215,165,254,172,-20.008,1.344,-1.351,0.2909,0.0000,0.0000,0.0000,0.0000,3,0
28752,222,215,165,254,172,-30.000,1.725,0.824,0.2698,0.0000,0.0000,0.0000,0.0000,3,0
28803,220,214,165,254,173,-19.977,0.267,-1.275,0.2557,0.0000,0.0000,0.0000,0.0000,3,0
28850,218,214,165,254,173,-13.542,-1.595,-2.511,0.2417,0.0000,0.0000,0.0000,0.0000,3,0
28901,216,214,165,253,173,-8.237,3.099,0.084,0.2276,0.0000,0.0000,0.0000,0.0000,3,0
28952,215,214,165,254,174,-5.244,-0.183,-0.557,0.2206,0.0000,0.0000,0.0000,0.0000,3,0
29000,214,214,165,253,173,-1.573,2.305,1.496,0.2135,0.0000,0.0000,0.0000,0.0000,3,0
29051,214,213,165,253,174,-1.191,1.031,-1.542,0.2135,0.0000,0.0000,0.0000,0.0000,3,0
29102,212,213,165,253,174,0.275,1.832,0.916,0.1994,0.0000,0.0000,0.0000,0.0000,3,0
29153,212,213,165,252,174,0.595,0.824,-1.733,0.1994,0.0000,0.0000,0.0000,0.0000,3,0
29200,211,213,165,252,174,0.061,1.374,0.084,0.1924,0.0000,0.0000,0.0000,0.0000,3,0
29251,210,213,165,252,173,-0.328,0.924,-1.359,0.1854,0.0000,0.0000,0.0000,0.0000,3,0
29303,209,213,165,251,173,-1.008,-0.023,-0.550,0.1783,0.0000,0.0000,0.0000,0.0000,3,0
29350,208,214,166,251,173,3.954,2.725,-0.962,0.1713,0.0000,0.0000,0.0000,0.0000,3,0
29401,206,213,166,252,173,-2.374,1.725,2.733,0.1572,0.0000,0.0000,0.0000,0.0000,3,0
29452,206,214,166,251,173,-0.046,-1.298,0.908,0.1572,0.0000,0.0000,0.0000,0.0000,3,0
29499,205,214,166,251,173,1.771,-1.160,0.939,0.1502,0.0000,0.0000,0.0000,0.0000,3,0
29550,205,214,166,251,174,-0.160,-4.504,0.969,0.1502,0.0000,0.0000,0.0000,0.0000,3,0
29602,204,214,166,251,174,1.084,-1.710,1.023,0.1432,0.0000,0.0000,0.0000,0.0000,3,0
29651,203,214,166,251,174,1.107,-2.954,-0.267,0.1361,0.0000,0.0000,0.0000,0.0000,3,0
29702,203,215,166,251,174,-4.527,-1.107,4.099,0.1361,0.0000,0.0000,0.0000,0.0000,3,0
29753,202,215,166,252,175,-3.748,1.595,1.557,0.1291,0.0000,0.0000,0.0000,0.0000,3,0
29800,201,216,166,252,175,2.863,-0.290,0.305,0.1220,0.0000,0.0000,0.0000,0.0000,3,0
29852,200,216,166,251,175,3.969,3.824,-0.527,0.1150,0.0000,0.0000,0.0000,0.0000,3,0
29903,199,216,166,253,175,-6.885,-10.863,-8.687,0.1080,0.0000,0.0000,0.0000,0.0000,3,0
29954,198,216,166,253,175,2.435,2.061,3.160,0.1009,0.0000,0.0000,0.0000,0.0000,3,0
30001,198,216,166,253,176,1.130,2.573,3.405,0.1009,0.0000,0.0000,0.0000,0.0000,3,0
30052,197,216,166,253,176,-5.817,1.565,7.244,0.0939,0.0000,0.0000,0.0000,0.0000,3,0
30103,196,216,166,254,176,-3.473,1.565,2.282,0.0869,0.0000,0.0000,0.0000,0.0000,3,0
30151,195,217,166,254,177,-5.542,0.725,2.916,0.0798,0.0000,0.0000,0.0000,0.0000,3,0
30202,194,217,165,254,177,-3.954,-0.611,-2.084,0.0728,0.0000,0.0000,0.0000,0.0000,3,0
30253,194,218,165,255,178,0.061,0.702,-1.893,0.0728,0.0000,0.0000,0.0000,0.0000,3,0
30300,193,218,165,255,178,1.176,2.748,-2.908,0.0658,0.0000,0.0000,0.0000,0.0000,3,0
30351,193,218,165,255,178,-2.641,2.962,-4.015,0.0658,0.0000,0.0000,0.0000,0.0000,3,0
30404,192,219,166,255,178,5.847,-1.176,-3.305,0.0587,0.0000,0.0000,0.0000,0.0000,3,0
30452,192,219,166,255,178,3.519,0.076,-1.603,0.0587,0.0000,0.0000,0.0000,0.0000,3,0
30503,192,220,166,255,178,4.756,1.115,-0.038,0.0587,0.0000,0.0000,0.0000,0.0000,3,0
30554,191,221,166,255,178,2.252,2.290,-1.252,0.0517,0.0000,0.0000,0.0000,0.0000,3,0
30601,191,221,166,255,179,-2.756,1.504,2.412,0.0517,0.0000,0.0000,0.0000,0.0000,3,0
30652,191,222,166,256,179,0.542,3.366,0.802,0.0517,0.0000,0.0000,0.0000,0.0000,3,0
30703,190,222,166,257,179,-2.603,0.824,2.992,0.0446,0.0000,0.0000,0.0000,0.0000,3,0
30751,189,222,166,257,179,-4.557,0.756,-0.534,0.0376,0.0000,0.0000,0.0000,0.0000,3,0
30802,188,222,166,258,179,-1.038,1.382,-1.893,0.0306,0.0000,0.0000,0.0000,0.0000,3,0
30849,188,224,166,259,180,-2.069,-2.313,-3.366,0.0306,0.0000,0.0000,0.0000,0.0000,3,0
30902,187,224,166,259,180,-0.122,-5.840,0.023,0.0235,0.0000,0.0000,0.0000,0.0000,3,0
30953,187,224,166,260,181,12.244,-7.840,1.076,0.0235,0.0000,0.0000,0.0000,0.0000,3,0
31000,187,225,167,260,181,11.305,-6.817,-0.076,0.0235,0.0000,0.0000,0.0000,0.0000,3,0
31052,186,226,167,261,181,13.649,-4.756,-2.977,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31103,186,226,167,261,181,5.221,-5.015,-3.969,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31150,186,227,167,261,180,0.771,-1.763,-3.527,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31203,186,227,167,260,180,-2.718,2.855,-2.099,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31250,186,227,167,260,180,-0.977,4.198,-0.565,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31302,186,228,167,261,180,3.885,2.489,-2.824,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31353,186,228,167,261,180,5.420,1.641,-3.405,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31400,186,228,167,260,180,6.595,5.115,-0.824,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31451,185,228,167,260,180,5.809,5.229,-2.863,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
31502,185,228,167,260,180,8.550,5.916,-0.748,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
31551,185,227,167,260,180,8.015,6.519,-0.023,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
31603,185,227,167,259,180,5.328,7.893,0.504,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
31654,186,227,167,259,180,6.328,7.397,0.603,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31701,186,227,167,258,180,5.031,4.275,0.237,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31752,186,227,167,258,180,7.084,2.168,1.748,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31803,186,227,167,258,180,6.046,3.092,-0.137,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31850,186,227,167,258,180,5.313,3.336,-0.550,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31902,186,227,167,258,179,7.389,1.969,-1.802,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
31951,186,227,167,258,179,6.443,4.481,0.511,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
32002,186,227,167,258,179,5.122,6.405,2.954,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
32053,186,227,167,257,179,3.977,4.962,1.221,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
32100,185,227,167,257,179,5.740,1.763,1.183,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32151,185,227,167,257,179,6.962,-0.092,-1.122,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32201,185,227,167,257,179,6.214,-1.130,-1.031,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32252,186,227,167,257,179,5.809,0.084,0.718,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
32303,185,227,167,257,179,5.542,-1.229,-2.107,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32350,185,227,167,257,179,3.939,-0.771,-2.252,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32401,185,226,167,256,179,6.420,-0.748,-0.336,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32452,185,226,167,256,179,5.664,-1.481,-1.206,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32500,185,226,167,256,179,5.664,-0.740,-0.443,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32551,185,226,167,256,179,5.802,-2.435,-0.198,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32604,185,226,167,256,179,8.397,-1.679,-1.191,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32651,185,226,167,256,179,3.809,0.298,0.725,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32702,185,226,167,256,179,8.618,2.214,-2.389,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32754,185,226,166,256,179,3.351,3.656,0.939,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32801,185,226,167,256,179,7.351,3.916,-1.389,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32852,185,225,166,255,179,4.160,0.603,-0.519,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32899,185,226,166,256,179,7.092,-1.389,-2.038,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
32950,185,226,166,256,178,5.519,-3.473,-1.168,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
33003,185,225,166,256,179,5.466,-1.183,0.519,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
33051,185,226,166,256,179,4.382,0.351,-1.710,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
33102,185,226,167,256,179,2.664,0.328,-0.420,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
33153,185,226,167,256,178,4.382,2.061,-1.489,0.0095,0.0000,0.0000,0.0000,0.0000,3,0
33200,186,227,167,256,178,3.389,0.046,-1.695,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33251,186,228,167,256,178,7.458,6.870,-4.405,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33302,186,228,168,256,179,7.076,-1.244,-2.496,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33352,186,229,168,256,178,6.412,1.389,-2.107,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33403,186,229,168,256,178,3.076,3.214,-1.298,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33454,186,229,168,256,178,3.550,2.313,-4.679,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33501,186,230,169,256,178,2.916,0.977,-0.969,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33552,186,230,168,255,178,5.618,3.649,-1.603,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33599,186,230,168,255,178,2.702,4.443,0.267,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33651,186,230,168,255,178,6.794,3.008,-1.115,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33702,186,229,168,255,178,4.427,2.954,0.718,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33749,186,230,169,255,178,5.145,1.664,-1.519,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33802,186,230,168,255,178,1.565,2.427,-1.084,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33853,186,229,168,255,178,7.046,1.947,-2.038,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33900,186,229,168,255,178,3.069,4.015,0.802,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
33952,186,230,168,255,178,4.198,2.916,-0.244,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
34003,186,230,168,255,178,3.595,-0.046,0.832,0.0165,0.0000,0.0000,0.0000,0.0000,3,0
# Gesture ID set to 4
34050,186,230,168,255,178,7.031,5.122,0.969,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34101,186,230,168,255,178,4.885,4.076,-0.443,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34152,186,229,168,255,178,7.298,7.450,0.076,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34199,185,229,168,255,178,6.221,2.305,0.702,0.0095,0.0000,0.0000,0.0000,0.0000,4,0
34253,186,229,168,255,178,5.344,1.679,3.084,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34304,186,230,168,255,178,5.260,1.595,1.115,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34351,186,229,168,255,178,5.290,-0.168,0.168,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34402,186,229,168,256,178,2.053,2.115,-0.542,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34453,186,229,168,257,178,8.000,1.252,-0.626,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34500,185,229,168,258,178,4.496,2.015,0.908,0.0095,0.0000,0.0000,0.0000,0.0000,4,0
34552,186,229,168,258,178,8.626,1.901,-0.374,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34603,186,229,168,258,178,13.153,-1.084,2.672,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34650,186,229,168,259,178,1.198,-0.840,6.962,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34701,186,229,169,259,178,1.046,5.115,6.305,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34750,186,228,169,259,179,-2.107,3.748,4.427,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34802,186,228,169,260,178,-5.069,0.519,3.794,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34853,186,228,169,260,179,5.809,0.145,3.473,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34900,186,228,169,260,179,-2.321,-1.534,4.305,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
34951,186,228,170,260,179,2.962,2.916,1.748,0.0165,0.0000,0.0000,0.0000,0.0000,4,0
35002,185,228,170,261,180,-6.427,1.069,2.939,0.0095,0.0000,0.0000,0.0000,0.0000,4,0
35049,185,228,170,262,180,2.939,4.832,-0.641,0.0095,0.0000,0.0000,0.0000,0.0000,4,0
35103,185,228,170,262,181,-2.053,2.702,0.069,0.0095,0.0000,0.0000,0.0000,0.0000,4,0
35154,185,228,170,261,181,6.542,3.656,-3.168,0.0095,0.0000,0.0000,0.0000,0.0000,4,0
35201,185,229,170,262,181,3.412,0.702,-0.695,0.0095,0.0000,0.0000,0.0000,0.0000,4,0
35252,185,230,170,262,181,5.725,4.008,-1.298,0.0095,0.0000,0.0000,0.0000,0.0000,4,0
35299,185,230,170,264,181,2.382,1.679,0.214,0.0095,0.0000,0.0000,0.0000,0.0000,4,0
35350,185,231,170,265,181,2.046,2.611,-2.092,0.0095,0.0000,0.0000,0.0015,0.0000,4,0
35404,185,230,170,266,182,5.977,-1.076,0.298,0.0095,0.0000,0.0000,0.0103,0.0000,4,0
35451,185,230,170,268,182,-2.214,5.145,3.664,0.0095,0.0000,0.0000,0.0278,0.0000,4,0
35502,185,230,170,269,183,3.672,1.695,0.069,0.0095,0.0000,0.0000,0.0366,0.0000,4,0
35553,185,230,170,269,184,-13.740,5.115,1.550,0.0095,0.0000,0.0000,0.0366,0.0000,4,0
35600,185,230,170,267,184,0.527,5.321,0.153,0.0095,0.0000,0.0000,0.0191,0.0000,4,0
35654,184,230,170,266,184,7.229,2.580,-1.023,0.0024,0.0000,0.0000,0.0103,0.0000,4,0
35701,184,230,169,266,184,11.389,1.435,-0.366,0.0024,0.0000,0.0000,0.0103,0.0000,4,0
35752,184,230,169,265,184,4.748,5.550,2.176,0.0024,0.0000,0.0000,0.0015,0.0000,4,0
35803,184,230,170,264,184,1.214,4.901,-0.084,0.0024,0.0000,0.0000,0.0000,0.0000,4,0
35850,184,231,170,263,184,5.229,2.115,-0.321,0.0024,0.0000,0.0000,0.0000,0.0000,4,0
35903,184,230,170,263,184,5.511,2.336,0.794,0.0024,0.0000,0.0000,0.0000,0.0000,4,0
35950,184,230,170,263,184,4.443,2.733,-1.802,0.0024,0.0000,0.0000,0.0000,0.0000,4,0
36002,184,230,169,263,184,5.313,0.260,-0.985,0.0024,0.0000,0.0000,0.0000,0.0000,4,0
36053,184,230,169,263,184,3.046,1.122,-0.420,0.0024,0.0000,0.0000,0.0000,0.0000,4,0
36100,184,229,169,262,184,7.382,-0.427,-1.855,0.0024,0.0000,0.0000,0.0000,0.0000,4,0
36151,184,229,169,262,184,6.260,-1.298,0.046,0.0024,0.0000,0.0000,0.0000,0.0000,4,0
36204,184,228,169,262,184,3.939,0.664,-1.252,0.0024,0.0000,0.0000,0.0000,0.0000,4,0
36252,309,335,300,355,309,7.237,-0.618,-0.198,0.8820,0.6109,1.0000,0.7917,0.3420,4,1
36301,340,362,333,378,340,4.794,0.511,2.939,1.0000,0.8318,1.0000,0.9937,0.4979,4,1
36352,343,365,336,381,343,2.763,3.107,-0.412,1.0000,0.8564,1.0000,1.0000,0.5130,4,1
36401,344,365,337,381,344,5.053,2.885,-1.366,1.0000,0.8564,1.0000,1.0000,0.5181,4,1
36452,345,365,337,382,344,-0.221,6.611,1.771,1.0000,0.8564,1.0000,1.0000,0.5181,4,1
36501,345,365,339,382,345,1.260,8.573,0.267,1.0000,0.8564,1.0000,1.0000,0.5231,4,1
36551,346,366,342,384,345,-20.023,14.466,11.473,1.0000,0.8646,1.0000,1.0000,0.5231,4,1
36602,347,367,348,388,347,-1.779,23.947,-1.695,1.0000,0.8728,1.0000,1.0000,0.5332,4,1
36651,350,370,357,395,351,-9.947,38.756,-15.328,1.0000,0.8973,1.0000,1.0000,0.5533,4,1
36704,355,375,368,403,363,-93.183,46.878,-9.542,1.0000,0.9382,1.0000,1.0000,0.6137,4,1
36751,359,379,379,412,377,-14.489,37.588,-34.267,1.0000,0.9710,1.0000,1.0000,0.6841,4,1
36800,367,382,386,422,387,-121.099,50.511,-33.885,1.0000,0.9955,1.0000,1.0000,0.7345,4,1
36852,372,383,395,434,395,-49.534,58.496,-44.947,1.0000,1.0000,1.0000,1.0000,0.7747,4,1
36901,377,384,401,444,404,-153.740,29.855,-54.771,1.0000,1.0000,1.0000,1.0000,0.8200,4,1
36954,384,384,405,452,422,-65.588,56.359,-53.901,1.0000,1.0000,1.0000,1.0000,0.9106,4,1
37001,389,383,404,452,440,-101.710,50.344,-26.290,1.0000,1.0000,1.0000,1.0000,1.0000,4,1
37050,394,380,402,439,456,-92.366,93.321,-32.115,1.0000,0.9792,1.0000,1.0000,1.0000,4,1
37101,396,373,401,436,463,-104.252,161.740,-58.893,1.0000,0.9219,1.0000,1.0000,1.0000,4,1
37151,397,368,401,412,467,-69.122,91.878,-28.771,1.0000,0.8810,1.0000,1.0000,1.0000,4,1
37204,396,364,402,439,470,-39.847,69.084,-23.893,1.0000,0.8482,1.0000,1.0000,1.0000,4,1
37251,395,362,401,440,471,-18.023,44.969,-12.214,1.0000,0.8318,1.0000,1.0000,1.0000,4,1
37300,395,360,401,440,470,-25.527,22.000,-5.748,1.0000,0.8155,1.0000,1.0000,1.0000,4,1
37353,395,359,401,439,471,2.565,8.481,-7.420,1.0000,0.8073,1.0000,1.0000,1.0000,4,1
37400,395,359,401,439,471,-0.634,-6.038,1.405,1.0000,0.8073,1.0000,1.0000,1.0000,4,1
37454,395,359,401,438,470,4.076,-9.786,3.733,1.0000,0.8073,1.0000,1.0000,1.0000,4,1
37503,395,359,400,438,471,11.046,-0.992,1.405,1.0000,0.8073,1.0000,1.0000,1.0000,4,1
37550,396,358,400,437,470,4.458,-5.214,2.031,1.0000,0.7991,1.0000,1.0000,1.0000,4,1
37603,396,357,401,437,470,15.420,3.649,0.481,1.0000,0.7909,1.0000,1.0000,1.0000,4,1
37650,395,356,400,436,470,6.611,1.168,0.084,1.0000,0.7827,1.0000,1.0000,1.0000,4,1
37704,395,356,400,436,470,7.336,1.656,0.489,1.0000,0.7827,1.0000,1.0000,1.0000,4,1
37753,395,355,401,435,470,5.473,2.237,0.977,1.0000,0.7746,1.0000,1.0000,1.0000,4,1
37800,395,355,401,435,470,14.298,-1.473,0.473,1.0000,0.7746,1.0000,1.0000,1.0000,4,1
37853,395,355,400,435,468,13.015,1.618,-1.107,1.0000,0.7746,1.0000,1.0000,1.0000,4,1
37900,395,355,400,435,468,2.260,-3.031,3.916,1.0000,0.7746,1.0000,1.0000,1.0000,4,1
37953,395,355,400,435,468,18.931,-10.817,1.328,1.0000,0.7746,1.0000,1.0000,1.0000,4,1
38003,394,355,400,435,468,4.779,-2.405,0.206,1.0000,0.7746,1.0000,1.0000,1.0000,4,1
38050,394,355,400,435,468,9.206,-0.153,5.176,1.0000,0.7746,1.0000,1.0000,1.0000,4,1
38103,394,355,400,434,468,7.710,-2.000,-0.176,1.0000,0.7746,1.0000,1.0000,1.0000,4,1
38150,394,355,400,434,468,13.718,-0.122,0.450,1.0000,0.7746,1.0000,1.0000,1.0000,4,1
38203,394,354,400,434,468,4.588,-0.298,1.008,1.0000,0.7664,1.0000,1.0000,1.0000,4,1
38250,393,355,400,434,468,17.160,-1.893,-0.145,1.0000,0.7746,1.0000,1.0000,1.0000,4,1
38300,391,356,399,435,467,13.031,-23.031,1.641,1.0000,0.7827,1.0000,1.0000,1.0000,4,1
38353,390,361,398,434,466,7.420,-75.374,12.107,1.0000,0.8237,1.0000,1.0000,1.0000,4,1
38400,389,365,397,434,463,22.603,-59.527,8.084,1.0000,0.8564,1.0000,1.0000,1.0000,4,1
38453,384,370,396,434,457,23.176,-69.824,26.137,1.0000,0.8973,1.0000,1.0000,1.0000,4,1
38502,377,374,395,433,453,15.885,-51.832,-3.954,1.0000,0.9301,1.0000,1.0000,1.0000,4,1
38549,369,379,395,432,444,-13.885,-35.412,25.687,1.0000,0.9710,1.0000,1.0000,1.0000,4,1
38603,362,377,392,431,419,18.458,-12.565,2.443,1.0000,0.9546,1.0000,1.0000,0.8955,4,1
38650,357,368,389,431,398,-29.359,-12.458,11.176,1.0000,0.8810,1.0000,1.0000,0.7898,4,1
38703,352,361,387,428,383,-0.885,-44.031,21.382,1.0000,0.8237,1.0000,1.0000,0.7143,4,1
38752,350,356,386,421,377,40.809,-49.618,15.298,1.0000,0.7827,1.0000,1.0000,0.6841,4,1
38799,265,276,320,374,304,10.473,-33.053,26.733,0.5724,0.1280,1.0000,0.9586,0.3168,4,0
38852,181,198,254,322,229,35.351,-38.855,24.763,0.0000,0.0000,0.6461,0.5020,0.0000,4,0
38904,174,193,246,308,218,24.557,-33.420,28.794,0.0000,0.0000,0.5548,0.3791,0.0000,4,0
38951,172,193,242,298,214,44.450,-41.405,18.718,0.0000,0.0000,0.5092,0.2912,0.0000,4,0
39002,172,195,240,292,210,20.481,-22.863,28.198,0.0000,0.0000,0.4864,0.2386,0.0000,4,0
39049,171,199,239,288,207,33.649,-43.511,11.840,0.0000,0.0000,0.4750,0.2034,0.0000,4,0
39102,171,202,237,285,205,14.153,-19.206,21.031,0.0000,0.0000,0.4522,0.1771,0.0000,4,0
